,매장명,매장주소,lat,lng
226,본죽 길동시장점,서울특별시 강동구 양재대로116길 20 (길동),37.538364,127.1414531
227,본죽 동양대학점,서울특별시 구로구 경인로47길 6 (고척동) 1층,37.5000124,126.867356
228,본도시락 명일동점,서울특별시 강동구 양재대로 147길13 1층,37.5521949,127.1432395
229,본도시락 서래마을점,"서울특별시 서초구 동광로39길 68 (반포동, 삼덕빌딩) 1층",37.4980402,126.9998044
230,본도시락 중앙대점,서울특별시 동작구 흑석로 81-4 (흑석동),37.5072239,126.958712
231,본 죽&비빔밥 망원역점,서울특별시 마포구 망원로 85 (망원동),37.5577328,126.9061388
232,본 죽&비빔밥 건대점,서울특별시 광진구 능동로 95 (자양동) 2층,37.5395252,127.0701644
233,본죽 망우동점,서울특별시 중랑구 망우로 467,37.6008007,127.1038732
234,본죽 잠원점,서울특별시 서초구 나루터로 42 (잠원동) 본죽,37.5149088,127.0144046
235,본죽 중화역점,서울특별시 중랑구 봉화산로 36 (중화동),37.6014397,127.0783619
236,본죽 신림푸르지오점,서울특별시 금천구 남부순환로 1432 (독산동) 푸르지오상가 109호,37.4806043,126.909729
237,본도시락 구의점,서울특별시 광진구 구의강변로 106 삼성쉐르빌,37.5399301,127.0948406
238,본 죽&비빔밥 시흥사거리점,서울특별시 금천구 금하로 619 (시흥동) 1층,37.454708,126.8999653
239,본 죽&비빔밥 장한평역점,서울특별시 동대문구 천호대로 427-4 (장안동),37.5618445,127.0667795
240,본죽 대치은마점,서울특별시 강남구 도곡로 516 삼성상가,37.4991911,127.0630094
241,본도시락 신용산점,서울특별시 용산구 한강대로 54-1 (한강로3가),37.5255034,126.9647645
242,본죽 강동구청점,서울특별시 강동구 성내로 4,37.5304146,127.1211957
243,본 죽&비빔밥 강남역점,서울특별시 서초구 서초대로78길 36 강남지웰타워 201호,37.4947195,127.028171
244,본죽 먹골역점,"서울특별시 중랑구 공릉로4길 4 (묵동, 묵동해오름아파트)",37.6129687,127.0781552
245,본죽 전농동점,서울특별시 동대문구 사가정로 136,37.5775998,127.0598999
246,본죽 청량리점,서울특별시 동대문구 홍릉로 12 (청량리동),37.5814337,127.0450144
247,본죽 목동로데오점,서울특별시 양천구 목동로 218 (목동) 1층,37.5279175,126.8644065
248,본 죽&비빔밥 강남점,서울특별시 강남구 강남대로94길 21 (역삼동),37.4997359,127.0289802
249,본죽 천왕점,서울특별시 구로구 천왕로 42 쿠앤하우스105호,37.4812207,126.8390083
250,본도시락 시립대점,서울특별시 동대문구 전농로 209,37.582874,127.0537533
251,본 죽&비빔밥 강남성심병원점,"서울특별시 영등포구 시흥대로 681 (대림동, 삼성YJ그랜드빌딩) 신관 2층",37.4922856,126.9087115
252,본죽 성산점,서울특별시 마포구 월드컵북로 230 현대상가,37.5701536,126.9038462
253,본 죽&비빔밥 역삼역점,서울특별시 강남구 봉은사로30길 78 2층,37.5024929,127.0370284
254,본죽 상암DMC점,서울특별시 마포구 월드컵북로 396 누리꿈스퀘어 지하1층 1047호,37.5793419,126.889819
255,본죽 신천점,"서울특별시 송파구 올림픽로 119 (잠실동) 파인애플상가 B동 9,10호",37.5120894,127.0842018
256,본죽 여의도KBS점,"서울특별시 영등포구 의사당대로 38 (여의도동, 여의도더샵아일랜드파크) 102동 122호",37.5257581,126.9187147
257,본 죽&비빔밥 연희점,서울특별시 서대문구 연희맛로 18 (연희동) 1층,37.5667249,126.9298467
258,본 죽&비빔밥 당산점,"서울특별시 영등포구 양평로 16, 1층 (당산동6가,대정프라자)",37.5328795,126.9045068
259,본죽 송파엄마손점,서울특별시 송파구 가락로 113 (석촌동) 금도빌딩 101호,37.5016889,127.1086545
260,본죽 인왕산점,서울특별시 서대문구 통일로 404 (홍제동),37.5857894,126.9477533
261,본도시락 광화문점,서울특별시 종로구 사직로8길 42 광화문시대 108호,37.573774,126.9731379
262,본 죽&비빔밥 선릉점,서울특별시 강남구 선릉로 424,37.5029179,127.0500875
263,본죽 약수역점,서울특별시 중구 다산로 129-1 (신당동),37.5555143,127.0108351
264,본죽 월곡점,"서울특별시 성북구 오패산로 46 (하월곡동, 월곡두산위브아파트) 두산위브 센트로상가 1층 119호",37.6070692,127.0387215
265,본죽 자곡점,"서울특별시 강남구 자곡로 201 (자곡동, 강남더샵라르고) 121호",37.4753785,127.1047297
266,본죽 아현점,서울특별시 마포구 마포대로21길 46 (아현동),37.5550335,126.9555443
267,본죽 종로3가점,서울특별시 종로구 돈화문로 31 1층,37.5713505,126.9917428
268,본죽 신림녹두거리점,서울특별시 관악구 호암로 598 (신림동) 동방빌딩 1층,37.4705725,126.9336659
269,본죽 신곡시장점,서울특별시 양천구 신월로 175 (신월동),37.5188562,126.8425523
270,본도시락 영등포역점,서울특별시 영등포구 영등포로 226 (영등포동3가) 1층,37.5194254,126.9064125
271,본도시락 장안점,서울특별시 동대문구 답십리로 269 화성빌딩 103호,37.5726823,127.0704467
272,본죽 중곡동점,"서울특별시 광진구 면목로 133, 1층(중곡동)",37.5653629,127.0808273
273,본죽 군자역점,서울특별시 광진구 능동로 285 (군자동),37.555525,127.0781869
274,본도시락 신논현역점,"서울특별시 강남구 강남대로110길 15, 지상1층 101호",37.5039949,127.0261871
275,본죽 염창동점,서울특별시 강서구 양천로 731 동아3차아파트,37.549794,126.8776792
276,본죽 보문역점,서울특별시 성북구 보문로 116 (보문동1가),37.5855576,127.0194953
277,본죽 아차산점,서울특별시 광진구 자양로 283 (구의동),37.5511892,127.0915871
278,본죽 양천구청점,"서울특별시 양천구 목동동로 55 (신정동, 밀레니엄프라자)",37.515532,126.8613808
279,본죽 사당점,서울특별시 동작구 동작대로 43 (사당동) 호진빌딩 1층,37.4804853,126.9814439
280,본죽 방이역점,서울특별시 송파구 마천로 28 (방이동),37.5093729,127.1239061
281,본 죽&비빔밥 한성대입구점,"서울특별시 성북구 삼선교로 8 (삼선동1가, 기성빌딩) 1이 19번지",37.5878393,127.0067611
282,본죽 장위뉴타운점,"서울특별시 성북구 월계로40길 7 (장위동, 센트럴타운) 1층",37.6229606,127.048374
283,본죽 강남세브란스사거리점,서울특별시 강남구 언주로 314 (역삼동) 강남프라자 108호,37.4958583,127.0464332
284,본죽 수유사거리점,서울특별시 강북구 도봉로 285 (수유동) 1층,37.6338935,127.0231414
285,본죽 신내점,서울특별시 중랑구 봉화산로 203 동성아파트상가 B동 101호,37.6072649,127.0955306
286,본 죽&비빔밥 문정법조단지점,"서울특별시 송파구 송파대로 167 (문정동, 문정역테라타워) B동 1층 130호",37.4848354,127.1210395
287,본도시락 잠실새내점,"서울특별시 송파구 올림픽로8길 20 (잠실동, 잠실아이파크) 106호",37.5100727,127.0800474
288,본도시락 중계점,서울특별시 노원구 덕릉로 589 (중계동) 101호,37.6509511,127.071793
289,본도시락 강서구청사거리점,서울특별시 강서구 화곡로 347 그랜드아이파크 112호,37.5548228,126.8510458
290,본 죽&비빔밥 양남사거리점,"서울특별시 영등포구 선유로 76 (문래동3가, 동국메뜨리앙) 108호",37.5206365,126.8899118
291,본죽 봉일시장점,서울특별시 관악구 은천로 38-1 (봉천동),37.4860597,126.9395871
292,본죽 시흥점,서울특별시 금천구 금하로 760 (시흥동),37.4499079,126.9140145
293,본죽 신창점[신창시장],서울특별시 도봉구 덕릉로 250 (창동),37.6397333,127.0393744
294,본죽 서초우체국점,서울특별시 서초구 동산로 14 (양재동),37.4694122,127.0412838
295,본죽 삼성차관아파트점,"서울특별시 강남구 봉은사로 474 (삼성동, 쌍용 플래티넘) 108호",37.5123688,127.0519533
296,본죽 신정지구점,"서울특별시 양천구 신정이펜1로 50 (신정동, 신정이펜하우스3단지) 316동 상가114호",37.5128156,126.8303336
297,본죽 상수역점,"서울특별시 마포구 독막로 90 (상수동, 균빌딩)",37.5475135,126.9234085
298,본 죽&비빔밥 까치산역점,서울특별시 강서구 강서로 42 (화곡동) 1층,37.5316581,126.8470455
299,본 죽&비빔밥 광장동점,"서울특별시 광진구 천호대로 808 (광장동, 광장12차 현대홈타운) 1202동 지하 108호",37.5448819,127.1029276
300,본죽 성균관대점,서울특별시 종로구 창경궁로 247 (명륜2가),37.5837099,126.9992512
301,본도시락 목동파리공원점,"서울특별시 양천구 목동서로 57 현대파리지앙, 1층 124호",37.5366423,126.8798539
302,본죽 중곡사거리점,서울특별시 광진구 긴고랑로 115 (중곡동) 1층,37.5593047,127.087911
303,본죽 응암동점,서울특별시 은평구 은평로 119 (응암동) 1층 102호,37.6005473,126.9209119
304,본도시락 건대점,서울특별시 광진구 능동로 149 (화양동),37.5441226,127.0723153
305,본도시락 상암DMC점,"서울특별시 마포구 월드컵북로 375 (상암동, DMC 이안상암1단지) 103호",37.5775718,126.8906892
306,본죽 개화산역점,"서울특별시 강서구 양천로 28 (방화동, 벽산에어트리움) 별관 136호",37.5722167,126.8067625
307,본 죽&비빔밥 마곡역점,"서울특별시 강서구 마곡중앙6로 16 (마곡동, 마곡지엠지타워) 111호",37.5604016,126.8290062
308,본도시락 동작구청점,서울특별시 동작구 장승배기로 143-1 (노량진동),37.5104505,126.9399553
309,본죽 서림점,서울특별시 관악구 신림로 210-1,37.4762426,126.9375331
310,본도시락 강동구청역점,"서울특별시 송파구 강동대로9길 14-1, 1층",37.5275901,127.1165572
311,본죽 천호로데오점,서울특별시 강동구 천호대로 1033 (천호동) 강동빌딩 1층,37.5378953,127.126974
312,본죽 둔촌동점,서울특별시 강동구 양재대로 1319 (성내동) 경일빌딩 1층 105호,37.5241988,127.1344526
313,본도시락 차병원사거리점,"서울특별시 강남구 봉은사로34길 9, 1층 101호",37.5073131,127.0364298
314,본죽 영등포구청점,서울특별시 영등포구 당산로 132 당산동3가 228-23 광명빌딩1층,37.5263031,126.8970125
315,본죽 우이사거리점,서울특별시 강북구 삼양로 423(수유동),37.6412547,127.016616
316,본죽 신도림역포스빌점,서울특별시 구로구 새말로 102 신도림포스빌,37.5057801,126.8914054
317,본도시락 군자점,서울특별시 광진구 능동로 339 (중곡동),37.5599256,127.0807643
318,본죽 세브란스병원점,서울특별시 서대문구 연세로 50-1 세브란스병원 3층,37.5623446,126.9408265
319,본 죽&비빔밥 명동2호점,"서울특별시 중구 명동9길 10, 2층 (명동1가)",37.5643456,126.9850478
320,본죽 상계보람점,서울특별시 노원구 한글비석로 463 (상계동) 101호,37.6642153,127.0664624
321,본도시락 천호점,서울특별시 강동구 천호대로163길 21 (천호동) 1층,37.537573,127.1308627
322,본죽 독산동CTLEX점,서울특별시 금천구 시흥대로 399 (독산동) 시티렉스502호,37.4693592,126.8970019
323,본설렁탕 송파오금점,서울특별시 송파구 마천로 134 (오금동) 1층,37.5047324,127.1343152
324,본죽 등촌3동점,서울특별시 강서구 공항대로41길 44 (등촌동) 아카데미프라자103호,37.5597251,126.8459992
325,본죽 신설동점,서울특별시 동대문구 천호대로 23 (신설동) 베르빌오피스텔상가 107호,37.5746019,127.0263177
326,본죽 정릉점,서울특별시 성북구 보국문로 38 (정릉동),37.607865,127.0103679
327,본 죽&비빔밥 화곡역점,"서울특별시 강서구 화곡로25길 2 (화곡동, KBH빌딩) 202호",37.5413856,126.8384983
328,본죽 장안동삼거리점,서울특별시 동대문구 사가정로 229 (장안동),37.5789469,127.0705533
329,본죽 압구정역점,서울특별시 강남구 압구정로 151 신현대아파트 상가 104호,37.5284222,127.0241229
330,본죽 우면점,"서울특별시 서초구 바우뫼로7길 8 (우면동) 우면종합상가 103,104호",37.4708599,127.0253951
331,본죽 마들역점,서울특별시 노원구 동일로 1547 (상계동) 동남빌딩 101,37.6665688,127.0569555
332,본 죽&비빔밥 목동파리공원점,"서울특별시 양천구 목동서로 77 (목동, 현대월드타워) 현대월드타워 1층 141,142호",37.5359472,126.8780787
333,본죽 화양사거리점,서울특별시 광진구 광나루로 341 (군자동) 1층,37.5485209,127.0679172
334,본도시락 동대문점,서울특별시 중구 을지로 250 아그네스스탠드클럽,37.5661651,127.0057804
335,본도시락 성신여대점,서울특별시 성북구 동소문로26길 1,37.5943869,127.0192468
336,본죽 구일역점,서울특별시 구로구 구일로10길 27 (구로동) SK허브수 오피스텔 A동,37.4956952,126.8719364
337,본도시락 역삼초교점,서울특별시 강남구 역삼로7길 7 (역삼동),37.4944965,127.033027
338,본도시락 송파삼전점,서울특별시 송파구 삼학사로19길 28 캔쇼빌딩,37.5063049,127.0941066
339,본도시락 대학로점,서울특별시 종로구 대학로12길 83 (동숭동) 아트원씨어티 1층,37.5802715,127.0040167
340,본도시락 구로디지털점,서울특별시 구로구 디지털로26길 111 (구로동) Jnk디지털타워 지하1층 G009호,37.4825548,126.8970407
341,본도시락 서울대입구역점,서울특별시 관악구 남부순환로 1855 (봉천동),37.4802632,126.9562555
342,본도시락 사당점,서울특별시 관악구 남부순환로 2044 (남현동),37.4762425,126.9759604
343,본도시락 한양대후문점,서울특별시 성동구 마조로 32,37.5605847,127.0415182
344,본도시락 영등포구청역점,서울특별시 영등포구 당산로31길 24 (당산동3가),37.5269965,126.8941435
345,본도시락 서여의도점,서울특별시 영등포구 국회대로72길 21 (여의도동) 민족통일대통령리빙텔 지하 102호,37.5293355,126.9214915
346,본도시락 가산디지털3단지점,서울특별시 금천구 가산디지털1로 219 (가산동) 벽산디지털밸리 6차 104호,37.4845292,126.8789423
347,본도시락 양재중앙점,서울특별시 서초구 논현로17길 3 (양재동),37.476396,127.0455082
348,본도시락 회기점,서울특별시 동대문구 이문로 36 1층,37.5906794,127.0565883
349,본죽 홍제점,서울특별시 서대문구 통일로 427 (홍제동) 1층,37.5871706,126.9456761
350,본죽 답십리점,서울특별시 동대문구 천호대로 313 (답십리동) 102호,37.5654567,127.0553185
351,본죽 석계역점,서울특별시 노원구 석계로 11-1 (월계동),37.615944,127.0643824
352,본죽 가재울뉴타운점,서울특별시 서대문구 거북골로 120 (남가좌동) 가재울센트레빌아파트 상가2-3호,37.5761735,126.9157281
353,본죽 도봉동점,서울특별시 도봉구 도봉로 887 (도봉동),37.6837466,127.0456737
354,본죽 황학동롯데캐슬점,"서울특별시 중구 청계천로 400 (황학동, 롯데캐슬베네치아) 지상1층 1218호",37.5707646,127.0211246
